id,text,label_level1,label_level2,label_level3,text_length,intent_complexity,sample_type,keywords,confidence_score
1883,"我对健康保险很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程","投资理财","保险规划","健康保险","中等文本","简单","medium","健康保险, 保险, 办理, 流程",0.89
1884,"低风险产品的具体流程是什么","产品咨询","产品推荐","低风险产品","短文本","简单","short","低风险产品, 风险, 流程",0.81
1885,"车险的具体流程是什么","投资理财","保险规划","车险","短文本","简单","short","车险, 流程",0.82
1886,"请问人寿保险和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求","投资理财","保险规划","人寿保险","中等文本","简单","medium","人寿保险, 保险",0.88
1887,"A股交易需要什么条件","投资理财","股票投资","A股交易","短文本","简单","short","A股交易, 条件",0.88
1888,"健康保险的具体流程是什么","投资理财","保险规划","健康保险","短文本","简单","short","健康保险, 保险, 流程",0.96
1889,"请问收益率对比和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求","产品咨询","产品对比","收益率对比","中等文本","中等","medium","收益率对比, 收益",0.99
1890,"我对财产保险很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程","投资理财","保险规划","财产保险","中等文本","中等","medium","财产保险, 保险, 办理, 流程",0.94
1891,"收到信用卡后要做什么","信贷服务","信用卡服务","信用卡激活","短文本","简单","short","信用卡激活, 信用卡",0.93
1892,"请问进取型产品怎么操作","产品咨询","产品推荐","进取型产品","短文本","简单","short","进取型产品",0.81
1893,"贸易融资需要什么条件","信贷服务","企业贷款","贸易融资","短文本","简单","short","贸易融资, 条件",0.82
1894,"我对转账限额很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程","账户服务","权限设置","转账限额","中等文本","中等","medium","转账限额, 转账, 办理, 流程",0.81
1895,"管理费的具体流程是什么","产品咨询","费用说明","管理费","短文本","简单","short","管理费, 流程",0.91
1896,"投资组合需要什么条件","投资理财","资产配置","投资组合","短文本","简单","short","投资组合, 条件",0.91
1897,"我对风险提示书很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程","风险合规","信息披露","风险提示书","中等文本","简单","medium","风险提示书, 风险, 办理, 流程",0.82
1898,"请问自动缴费和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求","交易服务","代扣代缴","自动缴费","中等文本","中等","medium","自动缴费, 缴费",0.96
1899,"请问额度查询怎么操作","信贷服务","额度管理","额度查询","短文本","简单","short","额度查询, 额度, 查询",0.98
1900,"请问交易明细和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求","交易服务","交易查询","交易明细","中等文本","中等","medium","交易明细",0.84
1901,"财产保险的具体流程是什么","投资理财","保险规划","财产保险","短文本","简单","short","财产保险, 保险, 流程",0.81
1902,"自动缴费的具体流程是什么","交易服务","代扣代缴","自动缴费","短文本","简单","short","自动缴费, 缴费, 流程",0.87
1903,"我想投资指数基金，请问沪深300指数基金和上证50指数基金哪个更适合长期持有？","投资理财","基金投资","指数基金","中等文本","中等","medium","指数基金, 基金",0.97
1904,"监管政策需要什么条件","风险合规","合规咨询","监管政策","短文本","简单","short","监管政策, 条件",0.87
1905,"请问能不能设置自动扣款缴费？每月自动从我的账户里扣水电费，怎么开通这个功能","交易服务","支付缴费","水电煤缴费","中等文本","简单","medium","水电煤缴费, 缴费",0.90
1906,"我想了解赎回费的相关信息","产品咨询","费用说明","赎回费","短文本","简单","short","赎回费",0.97
1907,"债券基金收益怎么样","投资理财","基金投资","债券基金","短文本","简单","short","债券基金, 收益, 基金",0.92
1908,"请问抵押贷和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求","信贷服务","个人贷款","抵押贷","中等文本","中等","medium","抵押贷",0.86
1909,"请问贷款计算和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求","信贷服务","个人贷款","贷款计算","中等文本","中等","medium","贷款计算, 贷款",0.95
1910,"请问健康保险怎么操作","投资理财","保险规划","健康保险","短文本","简单","short","健康保险, 保险",0.94
1911,"我对风险等级很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程","风险合规","风险评估","风险等级","中等文本","简单","medium","风险等级, 风险, 办理, 流程",0.86
1912,"请问持仓分析怎么操作","投资理财","股票投资","持仓分析","短文本","简单","short","持仓分析",0.81
1913,"定期调整的具体流程是什么","投资理财","资产配置","定期调整","短文本","简单","short","定期调整, 流程",0.82
1914,"额度查询需要什么条件","信贷服务","额度管理","额度查询","短文本","简单","short","额度查询, 额度, 查询, 条件",0.98
1915,"我想了解代扣查询的相关信息","交易服务","代扣代缴","代扣查询","短文本","简单","short","代扣查询, 查询",0.86
1916,"请问委托授权怎么操作","账户服务","权限设置","委托授权","短文本","简单","short","委托授权",0.97
1917,"跨行转账需要什么信息","交易服务","转账汇款","跨行转账","短文本","简单","short","跨行转账, 转账",0.84
1918,"请问交易明细怎么操作","交易服务","交易查询","交易明细","短文本","简单","short","交易明细",0.96
1919,"大额存单需要什么条件","投资理财","理财产品","大额存单","短文本","简单","short","大额存单, 条件",0.82
1920,"复利计算需要什么条件","产品咨询","收益计算","复利计算","短文本","简单","short","复利计算, 条件",0.97
1921,"银行理财需要什么条件","投资理财","理财产品","银行理财","短文本","简单","short","银行理财, 理财, 条件",0.90
1922,"我对抵押贷很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程","信贷服务","个人贷款","抵押贷","中等文本","中等","medium","抵押贷, 办理, 流程",0.81
1923,"信用贷需要什么条件","信贷服务","个人贷款","信用贷","短文本","简单","short","信用贷, 条件",0.99
1924,"贷款审批的具体流程是什么","信贷服务","企业贷款","贷款审批","短文本","简单","short","贷款审批, 贷款, 流程",0.91
1925,"我想了解投资组合的相关信息","投资理财","资产配置","投资组合","短文本","简单","short","投资组合",0.96
1926,"我对交易权限很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程","账户服务","权限设置","交易权限","中等文本","中等","medium","交易权限, 办理, 流程",0.91
1927,"交通罚款需要什么条件","交易服务","支付缴费","交通罚款","短文本","简单","short","交通罚款, 条件",0.80
1928,"请问额度查询和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求","信贷服务","额度管理","额度查询","中等文本","简单","medium","额度查询, 额度, 查询",0.90
1929,"实时转账的具体流程是什么","交易服务","转账汇款","实时转账","短文本","简单","short","实时转账, 转账, 流程",0.95
1930,"流动资金贷款的具体流程是什么","信贷服务","企业贷款","流动资金贷款","短文本","简单","short","流动资金贷款, 贷款, 流程",0.99
1931,"什么是指数基金","投资理财","基金投资","指数基金","短文本","简单","short","指数基金, 基金",0.94
1932,"实际收益需要什么条件","产品咨询","收益计算","实际收益","短文本","简单","short","实际收益, 收益, 条件",0.96
